,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases,cluster
116,2,3,90765.0,0.0,0.0,25.0,547.0,81.0,549.75,120.5,82.0,33.0,0.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1413.25,0.0,15.0,2
117,0,3,36550.0,1.0,0.0,74.0,47.0,81.0,94.0,120.5,82.875,120.0,5.0,9.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,545.375,0.0,20.0,3
118,0,5,30753.0,1.0,1.0,85.0,12.0,5.0,25.0,0.0,9.0,30.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,81.0,0.0,7.0,0
119,2,5,21918.0,1.0,0.0,37.0,1.0,6.0,7.0,11.0,5.0,3.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,33.0,0.0,7.0,0
120,3,5,56129.0,0.0,1.0,65.0,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,660.0,0.0,22.0,1
121,3,4,32557.0,1.0,0.0,13.0,34.0,3.0,29.0,0.0,4.0,10.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,80.0,0.0,9.0,0
122,3,3,19510.0,2.0,0.0,63.0,9.0,0.0,7.0,3.0,4.0,7.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,30.0,0.0,6.0,0
123,2,2,30992.0,1.0,0.0,83.0,17.0,0.0,14.0,7.0,3.0,2.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,43.0,0.0,5.0,0
124,2,4,101970.0,0.0,0.0,69.0,722.0,27.0,102.0,44.0,72.0,126.5,0.0,6.0,8.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1093.5,0.0,27.0,2
125,0,5,71488.0,0.0,0.0,87.0,162.0,33.0,124.0,40.0,28.0,126.5,2.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,513.5,0.0,16.0,2
126,2,4,79607.0,0.0,0.0,37.0,450.0,81.0,549.75,120.5,0.0,126.5,1.0,3.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1327.75,0.0,16.0,2
127,3,3,54348.0,1.0,1.0,51.0,70.0,0.0,16.0,0.0,0.0,4.0,2.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,90.0,0.0,8.0,0
128,4,3,0.0,0.0,1.0,23.0,352.0,0.0,27.0,10.0,0.0,15.0,3.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,404.0,0.0,17.0,3
129,4,5,77376.0,1.0,1.0,72.0,492.0,19.0,110.0,16.0,12.0,12.0,4.0,6.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,661.0,0.0,23.0,1
130,2,3,62998.0,0.0,1.0,10.0,120.0,58.0,73.0,65.0,82.875,58.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,456.875,0.0,19.0,3
131,3,1,61331.0,1.0,1.0,42.0,534.0,5.0,47.0,0.0,5.0,41.0,5.0,11.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,632.0,0.0,23.0,3
132,2,3,73448.0,0.0,0.0,10.0,236.0,81.0,189.0,23.0,41.0,126.5,1.0,7.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,696.5,0.0,19.0,1
133,2,3,0.0,0.0,1.0,96.0,231.0,65.0,196.0,38.0,71.0,124.0,1.0,6.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,725.0,0.0,19.0,1
134,4,3,41551.0,1.0,1.0,51.0,220.0,0.0,33.0,3.0,0.0,23.0,5.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2.0,279.0,0.0,16.0,3
135,4,5,62981.0,0.0,0.0,21.0,796.0,14.0,549.75,38.0,44.0,0.0,1.0,4.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1441.75,0.0,23.0,2
136,1,2,9548.0,1.0,0.0,31.0,0.0,1.0,3.0,10.0,6.0,9.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,29.0,0.0,6.0,0
137,4,3,33762.0,2.0,1.0,61.0,53.0,1.0,34.0,2.0,0.0,16.0,3.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,106.0,0.0,9.0,0
138,4,1,35860.0,1.0,1.0,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,49.0,0.0,6.0,0
139,4,2,36921.0,1.0,1.0,74.0,17.0,1.0,12.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,38.0,0.0,7.0,0
140,3,4,92859.0,0.0,0.0,46.0,962.0,61.0,549.75,52.0,61.0,20.0,1.0,5.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1705.75,0.0,22.0,2
141,3,5,65104.0,0.0,1.0,4.0,738.0,0.0,232.0,13.0,20.0,50.0,2.0,3.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1053.0,0.0,17.0,3
142,2,3,86111.0,0.0,0.0,73.0,399.0,28.0,549.75,36.0,40.0,126.0,1.0,5.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1178.75,0.0,23.0,2
143,4,4,68352.0,0.0,1.0,47.0,614.0,16.0,132.0,43.0,33.0,33.0,3.0,8.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,871.0,0.0,25.0,1
144,2,5,41883.0,1.0,0.0,13.0,32.0,34.0,41.0,73.0,16.0,116.0,3.0,4.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,312.0,0.0,12.0,0
145,2,3,59809.0,0.0,2.0,36.0,598.0,16.0,141.0,32.0,41.0,49.0,3.0,3.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,877.0,0.0,15.0,3
146,2,3,23957.0,1.0,0.0,47.0,2.0,1.0,18.0,20.0,11.0,16.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,68.0,0.0,6.0,0
147,2,5,38547.0,1.0,0.0,49.0,6.0,1.0,10.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,22.0,0.0,4.0,0
148,0,3,35688.0,2.0,1.0,94.0,73.0,3.0,90.0,12.0,1.0,32.0,6.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,211.0,0.0,15.0,0
149,3,3,49605.0,0.0,0.0,65.0,42.0,16.0,29.0,12.0,20.0,8.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,127.0,0.0,8.0,0
150,3,3,59354.0,0.0,2.0,59.0,295.0,21.0,78.0,39.0,13.0,13.0,1.0,4.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,459.0,0.0,16.0,3
151,2,3,65747.0,0.0,1.0,96.0,346.0,17.0,48.0,23.0,13.0,13.0,4.0,8.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,460.0,0.0,19.0,3
152,0,5,46344.0,0.0,1.0,28.0,233.0,20.0,57.0,8.0,20.0,91.0,4.0,7.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,429.0,0.0,17.0,3
153,2,1,34176.0,1.0,0.0,12.0,5.0,7.0,24.0,19.0,14.0,20.0,4.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,89.0,0.0,11.0,0
154,4,5,61010.0,0.0,1.0,57.0,888.0,0.0,57.0,0.0,0.0,76.0,2.0,8.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,1021.0,0.0,26.0,1
155,2,5,69372.0,0.0,0.0,10.0,997.0,26.0,269.0,34.0,13.0,42.0,1.0,10.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,1381.0,0.0,21.0,1
156,2,4,49967.0,0.0,1.0,4.0,212.0,6.0,69.0,4.0,12.0,3.0,3.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,306.0,0.0,15.0,3
157,2,4,60199.0,1.0,2.0,49.0,8.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,18.0,0.0,4.0,0
158,2,5,55375.0,0.0,1.0,3.0,42.0,11.0,57.0,10.0,28.0,14.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,162.0,0.0,9.0,0
159,2,4,80317.0,0.0,0.0,64.0,536.0,11.0,387.0,120.5,82.875,57.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1194.375,0.0,18.0,2
160,3,4,30523.0,2.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,13.0,0.0,4.0,0
161,4,3,70356.0,0.0,0.0,20.0,1225.5,16.0,249.0,43.0,16.0,33.0,2.0,10.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1582.5,0.0,27.0,1
162,2,3,23228.0,1.0,0.0,91.0,53.0,3.0,49.0,7.0,4.0,5.0,4.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,121.0,0.0,11.0,0
163,4,2,74165.0,0.0,0.0,9.0,1001.0,12.0,240.0,16.0,12.0,12.0,1.0,5.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1293.0,0.0,20.0,1
164,4,3,118365.0,0.0,1.0,98.0,20.0,2.0,549.75,1.0,2.0,1.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,575.75,0.0,16.0,3
165,2,5,43482.0,2.0,1.0,83.0,18.0,1.0,32.0,6.0,3.0,28.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,88.0,0.0,9.0,0
166,2,2,62551.0,0.0,0.0,27.0,125.0,16.0,98.0,120.5,21.0,27.0,1.0,6.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,407.5,0.0,18.0,2
167,2,2,52332.0,0.0,0.0,63.0,212.0,5.0,33.0,7.0,0.0,2.0,1.0,3.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,259.0,0.0,12.0,0
168,2,4,66951.0,0.0,0.0,46.0,277.0,81.0,305.0,120.5,76.0,124.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,983.5,0.0,15.0,2
169,2,5,26091.0,1.0,1.0,84.0,15.0,10.0,19.0,8.0,17.0,20.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,89.0,0.0,9.0,0
170,2,5,33456.0,1.0,1.0,58.0,7.0,3.0,10.0,8.0,1.0,7.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,36.0,0.0,6.0,0
171,2,3,28718.0,1.0,0.0,78.0,12.0,4.0,6.0,11.0,8.0,16.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,57.0,0.0,7.0,0
172,2,3,50447.0,2.0,0.0,4.0,85.0,7.0,24.0,2.0,3.0,27.0,1.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,148.0,0.0,8.0,0
173,4,5,53537.0,1.0,1.0,17.0,81.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,93.0,0.0,8.0,0
174,2,4,52074.0,0.0,1.0,77.0,59.0,0.0,12.0,0.0,0.0,48.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,119.0,0.0,7.0,0
175,4,3,80427.0,0.0,1.0,56.0,1149.0,71.0,449.0,69.0,71.0,26.0,1.0,11.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,1835.0,0.0,28.0,1
176,4,3,83837.0,0.0,0.0,79.0,847.0,66.0,119.0,86.0,82.875,111.0,1.0,9.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,1311.875,0.0,25.0,1
177,4,3,38853.0,1.0,1.0,90.0,29.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,45.0,0.0,7.0,0
178,2,5,38285.0,2.0,1.0,96.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,10.0,0.0,4.0,0
180,4,3,51650.0,0.0,1.0,81.0,152.0,3.0,22.0,2.0,5.0,7.0,1.0,4.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,191.0,0.0,10.0,0
181,0,3,16248.0,1.0,0.0,77.0,12.0,11.0,10.0,3.0,12.0,9.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,57.0,0.0,9.0,0
182,3,3,66835.0,0.0,0.0,21.0,620.0,26.0,195.0,34.0,17.0,126.5,1.0,6.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,1018.5,0.0,24.0,1
183,3,3,30477.0,1.0,0.0,16.0,47.0,1.0,6.0,0.0,0.0,12.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,66.0,0.0,6.0,0
184,1,3,28249.0,0.0,0.0,80.0,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,43.0,0.0,6.0,0
185,2,3,25271.0,1.0,0.0,45.0,10.0,1.0,18.0,10.0,4.0,7.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,50.0,0.0,5.0,0
186,4,4,32303.0,0.0,1.0,63.0,35.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,39.0,0.0,7.0,0
187,2,3,61286.0,0.0,1.0,34.0,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,608.0,0.0,18.0,3
188,2,3,74068.0,0.0,0.0,14.0,783.0,30.0,537.0,120.5,76.0,15.0,1.0,4.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1561.5,0.0,24.0,2
189,4,3,45759.0,1.0,1.0,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2.0,68.0,0.0,7.0,0
190,1,5,24882.0,1.0,0.0,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,80.0,0.0,5.0,0
191,4,5,66973.0,0.0,0.0,98.0,466.0,22.0,432.0,120.5,82.875,102.0,1.0,8.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1225.375,0.0,28.0,2
192,0,2,36640.0,1.0,0.0,99.0,15.0,6.0,8.0,7.0,4.0,25.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,65.0,0.0,6.0,0
193,2,3,38872.0,1.0,0.0,93.0,23.0,3.0,21.0,3.0,19.0,22.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,91.0,0.0,8.0,0
194,2,3,51148.0,1.0,1.0,38.0,235.0,6.0,45.0,8.0,9.0,12.0,4.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,315.0,0.0,16.0,3
195,2,3,31353.0,1.0,1.0,24.0,10.0,0.0,10.0,3.0,1.0,7.0,2.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,31.0,0.0,6.0,0
196,3,3,69661.0,0.0,0.0,80.0,656.0,16.0,106.0,32.0,16.0,8.0,1.0,7.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,834.0,0.0,23.0,1
197,2,3,80067.0,0.0,0.0,82.0,519.0,17.0,549.75,27.0,82.875,51.0,1.0,4.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1246.625,0.0,17.0,2
198,2,3,86718.0,0.0,0.0,20.0,344.0,81.0,482.0,50.0,33.0,126.5,1.0,5.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1116.5,0.0,17.0,2
199,4,4,46854.0,1.0,1.0,81.0,96.0,1.0,79.0,7.0,1.0,79.0,6.0,5.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,263.0,0.0,15.0,3
200,2,2,69142.0,0.0,1.0,50.0,448.0,4.0,34.0,6.0,4.0,39.0,3.0,8.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,535.0,0.0,19.0,3
201,2,4,75922.0,0.0,0.0,60.0,265.0,81.0,549.75,120.5,23.0,92.0,1.0,4.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1131.25,0.0,18.0,2
202,2,2,63693.0,0.0,1.0,63.0,587.0,43.0,337.0,42.0,82.875,54.0,3.0,11.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1145.875,0.0,29.0,1
203,4,5,102160.0,0.0,0.0,54.0,763.0,29.0,138.0,76.0,82.875,58.0,0.0,7.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1146.875,0.0,26.0,2
204,4,4,40637.0,1.0,1.0,72.0,22.0,0.0,13.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,38.0,0.0,6.0,0
205,3,4,18890.0,0.0,0.0,5.0,6.0,4.0,1.0,7.0,2.0,15.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,35.0,0.0,4.0,0
206,2,5,29604.0,1.0,0.0,88.0,7.0,6.0,13.0,7.0,6.0,14.0,1.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,53.0,0.0,5.0,0
207,3,2,48721.0,1.0,1.0,50.0,81.0,18.0,113.0,47.0,13.0,21.0,6.0,4.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,293.0,0.0,17.0,3
208,2,3,44794.0,0.0,1.0,99.0,54.0,0.0,7.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,65.0,0.0,6.0,0
209,2,2,64497.0,0.0,1.0,17.0,1170.0,48.0,320.0,42.0,32.0,126.5,5.0,11.0,4.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,1738.5,0.0,29.0,1
210,2,5,46097.0,0.0,1.0,11.0,72.0,24.0,68.0,65.0,4.0,8.0,5.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,241.0,0.0,15.0,3
211,2,5,77972.0,0.0,0.0,18.0,613.0,22.0,319.0,33.0,82.875,12.0,1.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1081.875,0.0,20.0,2
212,4,3,44377.0,1.0,1.0,70.0,224.0,0.0,30.0,0.0,0.0,10.0,6.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,264.0,0.0,17.0,3
213,3,5,46014.0,1.0,1.0,21.0,410.0,0.0,59.0,19.0,9.0,44.0,6.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,541.0,0.0,22.0,3
214,2,3,70951.0,0.0,0.0,66.0,239.0,10.0,549.75,120.5,82.875,54.0,1.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1056.125,0.0,17.0,2
215,2,3,41443.0,1.0,0.0,79.0,171.0,7.0,171.0,25.0,19.0,89.0,6.0,8.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,482.0,0.0,20.0,3
216,0,4,52195.0,2.0,1.0,2.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,17.0,0.0,4.0,0
217,3,3,83790.0,0.0,0.0,81.0,1076.0,16.0,417.0,42.0,48.0,16.0,1.0,8.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,1615.0,0.0,25.0,1
218,3,6,44551.0,0.0,1.0,24.0,182.0,4.0,33.0,0.0,0.0,66.0,2.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,285.0,0.0,12.0,3
219,2,5,69508.0,1.0,0.0,48.0,824.0,32.0,162.0,42.0,32.0,43.0,2.0,11.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,1135.0,0.0,28.0,1
220,0,5,45204.0,1.0,0.0,93.0,30.0,11.0,25.0,29.0,1.0,18.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,114.0,0.0,7.0,0
221,2,3,72460.0,0.0,0.0,56.0,377.0,10.0,540.0,80.0,30.0,10.0,1.0,3.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1047.0,0.0,16.0,2
222,4,5,77622.0,0.0,2.0,3.0,520.0,7.0,154.0,19.0,0.0,14.0,2.0,6.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,714.0,0.0,22.0,1
223,4,3,30732.0,1.0,0.0,44.0,155.0,1.0,25.0,0.0,1.0,3.0,4.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,185.0,0.0,13.0,0
224,2,2,63887.0,0.0,1.0,38.0,897.0,23.0,207.0,15.0,11.0,92.0,5.0,9.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,1245.0,0.0,32.0,1
225,2,5,42011.0,1.0,0.0,46.0,131.0,0.0,16.0,2.0,1.0,39.0,4.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,189.0,0.0,12.0,0
226,2,5,51369.0,0.0,1.0,84.0,297.0,7.0,79.0,0.0,11.0,126.5,2.0,8.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,520.5,0.0,16.0,3
227,2,2,51537.0,0.0,1.0,27.0,787.0,20.0,204.0,0.0,0.0,92.0,3.0,2.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,1103.0,0.0,18.0,1
228,4,3,79930.0,0.0,0.0,72.0,792.0,81.0,549.75,67.0,51.0,17.0,1.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1557.75,0.0,17.0,2
229,4,5,34320.0,1.0,0.0,66.0,4.0,1.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,17.0,0.0,4.0,0
230,2,4,37070.0,1.0,1.0,30.0,231.0,7.0,137.0,4.0,15.0,39.0,6.0,5.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,433.0,0.0,20.0,3
231,0,2,81975.0,0.0,1.0,2.0,983.0,76.0,184.0,120.5,82.875,27.0,1.0,6.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,1473.375,0.0,14.0,1
232,2,5,38590.0,1.0,0.0,65.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,22.0,0.0,4.0,0
233,2,4,15033.0,0.0,0.0,37.0,0.0,4.0,5.0,6.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,19.0,0.0,5.0,0
